course_code,course,year,day,time,module,type,location,professor,weeks,course_for
LM058,Bachelor of Science in Financial Mathematics,4,Thursday,16:00 - 17:00,MS4018,LEC,1B, FOWLER ANDREW PROFESSOR,"1-9,11-13","Online Yr 4,Postgrad"
LM058,Bachelor of Science in Financial Mathematics,4,Thursday,16:00 - 18:00,MA4128,LAB,2A, BARGARY NORMA DR,"3,7,12",Online Yr 4
LM058,Bachelor of Science in Financial Mathematics,4,Thursday,16:00 - 18:00,MA4128,LAB,2C, BARGARY NORMA DR,"1,5,9",Online Postgrad
LM058,Bachelor of Science in Financial Mathematics,4,Friday,09:00 - 11:00,MA4128,LAB,2B, BARGARY NORMA DR,"3,7,12",Online Yr 4
LM058,Bachelor of Science in Financial Mathematics,4,Friday,13:00 - 14:00,MS4018,LAB,4A, FOWLER ANDREW PROFESSOR,"1,5,9",Online Yr 4
LM058,Bachelor of Science in Financial Mathematics,4,Friday,13:00 - 14:00,MS4018,LAB,4A, FOWLER ANDREW PROFESSOR,"2,4,6,8,11,13","Online Yr 4,Postgrad"
LM058,Bachelor of Science in Financial Mathematics,4,Friday,13:00 - 14:00,MS4018,LAB,4B, FOWLER ANDREW PROFESSOR,"2,4,6,8,11,13","Online Yr 4,Postgrad"
LM058,Bachelor of Science in Financial Mathematics,4,Friday,13:00 - 14:00,MS4018,LAB,4B, FOWLER ANDREW PROFESSOR,"3,7,12",Online Postgrad
LM058,Bachelor of Science in Financial Mathematics,4,Friday,14:00 - 15:00,MA4128,LEC,1A, BARGARY NORMA DR,"3,7,12",Online Yr 4
LM058,Bachelor of Science in Financial Mathematics,4,Friday,14:00 - 15:00,MA4128,LEC,1B, BARGARY NORMA DR,"1,5,9",Online Postgrad
LM058,Bachelor of Science in Financial Mathematics,4,Friday,14:00 - 15:00,MS4018,LEC,1A, FOWLER ANDREW PROFESSOR,"1,5,9",Online Yr 4
LM058,Bachelor of Science in Financial Mathematics,4,Friday,14:00 - 15:00,MS4018,LEC,1A, FOWLER ANDREW PROFESSOR,"2,4,6,8,11,13","Online Yr 4,Postgrad"
LM058,Bachelor of Science in Financial Mathematics,4,Friday,14:00 - 15:00,MS4018,LEC,1B, FOWLER ANDREW PROFESSOR,"2,4,6,8,11,13","Online Yr 4,Postgrad"
LM058,Bachelor of Science in Financial Mathematics,4,Friday,14:00 - 15:00,MS4018,LEC,1B, FOWLER ANDREW PROFESSOR,"3,7,12",Online Postgrad
LM058,Bachelor of Science in Financial Mathematics,4,Friday,16:00 - 17:00,MS4408,TUT,5A, O'BRIEN STEPHEN PROFESSOR,"1,5,9","Online Yr 3,4"
LM058,Bachelor of Science in Financial Mathematics,4,Friday,16:00 - 17:00,MS4408,TUT,5A, O'BRIEN STEPHEN PROFESSOR,"2,6,11","Online Yr 3,4,Postgrad"
LM058,Bachelor of Science in Financial Mathematics,4,Friday,16:00 - 17:00,MS4408,TUT,5A, O'BRIEN STEPHEN PROFESSOR,"4,8,13","Online Yr 4,Postgrad"
LM058,Bachelor of Science in Financial Mathematics,4,Friday,16:00 - 17:00,MS4408,TUT,5B, O'BRIEN STEPHEN PROFESSOR,"2,6,11","Online Yr 3,4,Postgrad"
LM058,Bachelor of Science in Financial Mathematics,4,Friday,16:00 - 17:00,MS4408,TUT,5B, O'BRIEN STEPHEN PROFESSOR,"3,7,12","Online Yr 3,Postgrad"
LM058,Bachelor of Science in Financial Mathematics,4,Friday,16:00 - 17:00,MS4408,TUT,5B, O'BRIEN STEPHEN PROFESSOR,"4,8,13","Online Yr 4,Postgrad"
LM058,Bachelor of Science in Financial Mathematics,4,Friday,16:00 - 17:00,MS4408,TUT,5C, O'BRIEN STEPHEN PROFESSOR,"1,5,9","Online Yr 3,4"
LM058,Bachelor of Science in Financial Mathematics,4,Friday,16:00 - 17:00,MS4408,TUT,5C, O'BRIEN STEPHEN PROFESSOR,"2,6,11","Online Yr 3,4,Postgrad"
LM058,Bachelor of Science in Financial Mathematics,4,Friday,16:00 - 17:00,MS4408,TUT,5C, O'BRIEN STEPHEN PROFESSOR,"3,7,12","Online Yr 3,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,2,Monday,09:00 - 10:00,MS4303,LEC,, WALSH CATHAL PROFESSOR,"1-9,11-13",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,2,Monday,13:00 - 14:00,MS4414,LEC,, BENILOV EUGENE PROFESSOR,"1,3-5,7-9,12-13",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,2,Monday,14:00 - 15:00,MS4303,TUT,5A, WALSH CATHAL PROFESSOR,"1,3-5,7-9,12-13",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,2,Monday,15:00 - 16:00,MS4404,LEC,, NOLAN CLIFFORD DR,"1-9,11-13",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,2,Monday,16:00 - 18:00,MS4414,TUT,3A, BENILOV EUGENE PROFESSOR,"2,6,11",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,2,Monday,17:00 - 18:00,MS4414,TUT,5A, BENILOV EUGENE PROFESSOR,"1,3-5,7-9,12-13",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,2,Tuesday,12:00 - 13:00,MS4034,LEC,, SWEENEY JAMES DR,"1-9,11-13",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,2,Tuesday,16:00 - 17:00,MS4034,LAB,2A, SWEENEY JAMES DR,"2,6,11",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,2,Tuesday,16:00 - 17:00,MS4034,LAB,4A, SWEENEY JAMES DR,"1,3-5,7-9,12-13",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,2,Wednesday,09:00 - 10:00,MS4014,TUT,5A, MORONEY KEVIN DR,"1,3-5,7-9,12-13",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,2,Wednesday,09:00 - 11:00,MS4014,LAB,2A, MORONEY KEVIN DR,"2,6,11",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,2,Wednesday,10:00 - 11:00,MS4014,LEC,, MORONEY KEVIN DR,"1,3-5,7-9,12-13",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,2,Wednesday,11:00 - 12:00,MS4404,LEC,, NOLAN CLIFFORD DR,"1,3-5,7-9,12-13",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,2,Wednesday,11:00 - 13:00,MS4404,TUT,3B, NOLAN CLIFFORD DR,"2,6,11",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,2,Wednesday,12:00 - 13:00,MS4404,TUT,5A, NOLAN CLIFFORD DR,"1,3-5,7-9,12-13",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,2,Thursday,09:00 - 11:00,MS4303,TUT,3B, WALSH CATHAL PROFESSOR,"2,6,11",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,2,Thursday,09:00 - 11:00,MS4404,TUT,3A, NOLAN CLIFFORD DR,"2,6,11",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,2,Thursday,13:00 - 14:00,MS4014,LAB,4A, MORONEY KEVIN DR,"1,3-5,7-9,12-13",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,2,Thursday,13:00 - 15:00,MS4014,LAB,2B, MORONEY KEVIN DR,"2,6,11",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,2,Thursday,15:00 - 17:00,MS4303,TUT,3A, WALSH CATHAL PROFESSOR,"2,6,11",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,2,Thursday,17:00 - 18:00,MS4414,LEC,, BENILOV EUGENE PROFESSOR,"1-9,11-13",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,2,Friday,09:00 - 10:00,MS4034,LAB,2B, SWEENEY JAMES DR,"2,6,11",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,2,Friday,09:00 - 10:00,MS4034,LEC,, SWEENEY JAMES DR,"1,3-5,7-9,12-13",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,2,Friday,10:00 - 11:00,MS4303,LEC,, WALSH CATHAL PROFESSOR,"1,3-5,7-9,12-13",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,2,Friday,13:00 - 14:00,MS4014,LEC,, MORONEY KEVIN DR,"1-9,11-13",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,3,Monday,09:00 - 11:00,MB4004,LEC,, JOHNSON PATRICK DR,"1-3,5-7,9,11-12",Online Yr 3
LM060,Bachelor of Science in Mathematical Sciences,3,Monday,11:00 - 12:00,BR4031,TUT,3B, CARROLL CONOR DR,"2-3,5-6,8-9,12-13",Online Yr 1
LM060,Bachelor of Science in Mathematical Sciences,3,Monday,11:00 - 12:00,CS6502,LEC,1A, JU ANDREW DR,"1-9,11-13","Online Yr 3, Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,3,Monday,11:00 - 12:00,CS6502,LEC,1B, JU ANDREW DR,"1-9,11-13","Online Yr 3, Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,3,Monday,11:00 - 13:00,BR4031,TUT,3B, CARROLL CONOR DR,"1,4,7,11",Online Yr 1
LM060,Bachelor of Science in Mathematical Sciences,3,Monday,14:00 - 15:00,MB4004,LEC,, JOHNSON PATRICK DR,"4,8,13",Online Yr 3
LM060,Bachelor of Science in Mathematical Sciences,3,Tuesday,11:00 - 13:00,IN6062,LEC,1A, CUNNEEN MARTIN DR,"1,5,9",Online Yr 3
LM060,Bachelor of Science in Mathematical Sciences,3,Tuesday,11:00 - 13:00,IN6062,LEC,1A, CUNNEEN MARTIN DR,"2-3,6-7,11-12","Online Yr 3,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,3,Tuesday,11:00 - 13:00,IN6062,LEC,1B, CUNNEEN MARTIN DR,"2-3,6-7,11-12","Online Yr 3,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,3,Tuesday,11:00 - 13:00,IN6062,LEC,1B, CUNNEEN MARTIN DR,"4,8,13",Online Postgrad
LM060,Bachelor of Science in Mathematical Sciences,3,Tuesday,15:00 - 16:00,BR4031,TUT,3A, CARROLL CONOR DR,"2-3,5-6,8-9,12-13",Online Yr 1
LM060,Bachelor of Science in Mathematical Sciences,3,Tuesday,15:00 - 17:00,CS6502,LAB,4A, JU ANDREW DR,"1-9,11-13","Online Yr 3,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,3,Tuesday,15:00 - 17:00,CS6502,LAB,4B, JU ANDREW DR,"1-9,11-13","Online Yr 3,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,3,Tuesday,16:00 - 18:00,BR4031,LEC,1A, CARROLL CONOR DR,"2-3,5-6,8-9,12-13",Online Yr 1
LM060,Bachelor of Science in Mathematical Sciences,3,Tuesday,16:00 - 18:00,BR4031,TUT,3D, CARROLL CONOR DR,"1,4,7,11",Online Yr 1
LM060,Bachelor of Science in Mathematical Sciences,3,Wednesday,09:00 - 10:00,BR4031,TUT,3E, CARROLL CONOR DR,"1,3,5,7,9,12","Online Yr 2,3"
LM060,Bachelor of Science in Mathematical Sciences,3,Wednesday,09:00 - 10:00,BR4031,TUT,3E, CARROLL CONOR DR,"4,8,13",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,3,Wednesday,09:00 - 10:00,BR4031,TUT,3F, CARROLL CONOR DR,"1,3,5,7,9,12","Online Yr 2,3"
LM060,Bachelor of Science in Mathematical Sciences,3,Wednesday,09:00 - 10:00,BR4031,TUT,3F, CARROLL CONOR DR,"2,6,11",Online Yr 3
LM060,Bachelor of Science in Mathematical Sciences,3,Wednesday,12:00 - 13:00,BR4031,TUT,3D, CARROLL CONOR DR,"2-3,5-6,8-9,12-13",Online Yr 1
LM060,Bachelor of Science in Mathematical Sciences,3,Wednesday,12:00 - 14:00,BR4031,TUT,3C, CARROLL CONOR DR,"1,4,7,11",Online Yr 1
LM060,Bachelor of Science in Mathematical Sciences,3,Wednesday,13:00 - 14:00,BR4031,TUT,3C, CARROLL CONOR DR,"2-3,5-6,8-9,12-13",Online Yr 1
LM060,Bachelor of Science in Mathematical Sciences,3,Wednesday,13:00 - 14:00,IN6062,LEC,1A, CUNNEEN MARTIN DR,"4,8,13",Online Yr 3
LM060,Bachelor of Science in Mathematical Sciences,3,Wednesday,13:00 - 14:00,IN6062,LEC,1B, CUNNEEN MARTIN DR,"1,5,9",Online Postgrad
LM060,Bachelor of Science in Mathematical Sciences,3,Wednesday,13:00 - 15:00,CS6502,LEC,1A, JU ANDREW DR,"1,5,9",Online Yr 3
LM060,Bachelor of Science in Mathematical Sciences,3,Wednesday,13:00 - 15:00,CS6502,LEC,1A, JU ANDREW DR,"2-3,6-7,11-12","Online Yr 3,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,3,Wednesday,13:00 - 15:00,CS6502,LEC,1B, JU ANDREW DR,"2-3,6-7,11-12","Online Yr 3,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,3,Wednesday,13:00 - 15:00,CS6502,LEC,1B, JU ANDREW DR,"4,8,13",Online Postgrad
LM060,Bachelor of Science in Mathematical Sciences,3,Thursday,12:00 - 14:00,MB4004,TUT,3A, JOHNSON PATRICK DR,"4,8,13",Online Yr 3
LM060,Bachelor of Science in Mathematical Sciences,3,Thursday,13:00 - 15:00,BR4031,TUT,3E, CARROLL CONOR DR,"2,6,11",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,3,Thursday,13:00 - 15:00,BR4031,TUT,3F, CARROLL CONOR DR,"4,8,13",Online Yr 3
LM060,Bachelor of Science in Mathematical Sciences,3,Thursday,16:00 - 18:00,BR4031,LEC,1B, CARROLL CONOR DR,"1,3,5,7,9,12","Online Yr 2,3"
LM060,Bachelor of Science in Mathematical Sciences,3,Thursday,16:00 - 18:00,BR4031,LEC,1B, CARROLL CONOR DR,"4,8,13",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,3,Thursday,16:00 - 18:00,BR4031,LEC,1C, CARROLL CONOR DR,"1,3,5,7,9,12","Online Yr 2,3"
LM060,Bachelor of Science in Mathematical Sciences,3,Thursday,16:00 - 18:00,BR4031,LEC,1C, CARROLL CONOR DR,"2,6,11",Online Yr 3
LM060,Bachelor of Science in Mathematical Sciences,3,Friday,10:00 - 12:00,BR4031,TUT,3A, CARROLL CONOR DR,"1,4,7,11",Online Yr 1
LM060,Bachelor of Science in Mathematical Sciences,3,Friday,15:00 - 16:00,MB4004,TUT,3A, JOHNSON PATRICK DR,"1-3,5-7,9,11-12",Online Yr 3
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,09:00 - 10:00,CS4084,LEC,1A, DONNELLY-COLREAVY SIMON DR,"1-9,11-13","Online Yr 2,3,4"
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,09:00 - 10:00,CS4084,LEC,1B, DONNELLY-COLREAVY SIMON DR,"1-9,11-13","Online Yr 2,3,4"
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,09:00 - 10:00,CS4084,LEC,1C, DONNELLY-COLREAVY SIMON DR,"1-9,11-13","Online Yr 2,3,4"
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,09:00 - 10:00,MA4708,LEC,, NOONAN JOHN DR,"1-2,4-6,8-9,11,13",Online Yr 4
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,09:00 - 11:00,MA4708,TUT,3A, NOONAN JOHN DR,"3,7,12",Online Yr 4
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,10:00 - 13:00,MS4218,LAB,4A, RIZK JEAN DR,"1,5,9",Online Yr 4
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,10:00 - 13:00,MS4218,LAB,4A, RIZK JEAN DR,"2,4,6,8,11,13","Online Yr 4,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,10:00 - 13:00,MS4218,LAB,4B, RIZK JEAN DR,"2,4,6,8,11,13","Online Yr 4,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,10:00 - 13:00,MS4218,LAB,4B, RIZK JEAN DR,"3,7,12",Online Postgrad
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,11:00 - 13:00,CS4006,LAB,2B, EATON MALACHY DR,"2,6,11",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,11:00 - 13:00,CS4006,LAB,2C, CS3005B,"3,7,12",On campus Yr 4
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,11:00 - 13:00,MS4408,TUT,3A, O'BRIEN STEPHEN PROFESSOR,"4,8,13",Online Yr 3
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,11:00 - 13:00,MS4408,TUT,3B, O'BRIEN STEPHEN PROFESSOR,"3,7,12",Online Yr 4
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,11:00 - 13:00,MS4408,TUT,3C, O'BRIEN STEPHEN PROFESSOR,"1,5,9",Online Postgrad
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,12:00 - 13:00,CS4168,LEC,1A, NIKOLOV NIKOLA DR,"2-3,6,8,12-13","Online Yr 1,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,12:00 - 13:00,CS4168,LEC,1A, NIKOLOV NIKOLA DR,"5,9",Online Yr 1
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,12:00 - 13:00,CS4168,LEC,1D, NIKOLOV NIKOLA DR,"2-3,6,8,12-13","Online Yr 1,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,12:00 - 13:00,CS4168,LEC,1D, NIKOLOV NIKOLA DR,"4,7,11",Online Postgrad
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,14:00 - 15:00,MS4528,LEC,1A, GATH EUGENE DR,"1-9,11-13","Online Yr 4,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,14:00 - 15:00,MS4528,LEC,1B, GATH EUGENE DR,"1-9,11-13","Online Yr 4,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,15:00 - 16:00,CS4158,TUT,5A, BUCKLEY JIM DR,"1-9,11-13",Online Yr 4
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,15:00 - 17:00,MS4528,TUT,3A, GATH EUGENE DR,"3,7,12",Online Yr 4
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,15:00 - 17:00,MS4528,TUT,3B, GATH EUGENE DR,"1,5,9",Online Postgrad
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,16:00 - 17:00,MS4327,LAB,4A, GABURRO ROMINA DR,"1,5,9",Online Yr 4
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,16:00 - 17:00,MS4327,LAB,4A, GABURRO ROMINA DR,"2,4,6,8,11,13","Online Yr 4,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,16:00 - 17:00,MS4327,LAB,4B, GABURRO ROMINA DR,"2,4,6,8,11,13","Online Yr 4,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,16:00 - 17:00,MS4327,LAB,4B, GABURRO ROMINA DR,"3,7,12",Online Postgrad
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,16:00 - 18:00,CS4006,LAB,2D, EATON MALACHY DR,"2,6,11",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,17:00 - 18:00,CS4115,LEC,1A, HEALY PATRICK DR,"1,4-5,8-9,13","Online Yr 2,4"
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,17:00 - 18:00,CS4115,LEC,1A, HEALY PATRICK DR,"3,7,12",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,17:00 - 18:00,CS4115,LEC,1B, HEALY PATRICK DR,"1,4-5,8-9,13","Online Yr 2,4"
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,17:00 - 18:00,CS4115,LEC,1B, HEALY PATRICK DR,"2,6,11",Online Yr 4
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,17:00 - 18:00,MS4408,LEC,1A, O'BRIEN STEPHEN PROFESSOR,"1,5,9","Online Yr 3,4"
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,17:00 - 18:00,MS4408,LEC,1A, O'BRIEN STEPHEN PROFESSOR,"2,6,11","Online Yr 3,4,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,17:00 - 18:00,MS4408,LEC,1A, O'BRIEN STEPHEN PROFESSOR,"4,8,13","Online Yr 4,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,17:00 - 18:00,MS4408,LEC,1B, O'BRIEN STEPHEN PROFESSOR,"2,6,11","Online Yr 3,4,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,17:00 - 18:00,MS4408,LEC,1B, O'BRIEN STEPHEN PROFESSOR,"3,7,12","Online Yr 3,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,17:00 - 18:00,MS4408,LEC,1B, O'BRIEN STEPHEN PROFESSOR,"4,8,13","Online Yr 4,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,17:00 - 18:00,MS4408,LEC,1C, O'BRIEN STEPHEN PROFESSOR,"1,5,9","Online Yr 3,4"
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,17:00 - 18:00,MS4408,LEC,1C, O'BRIEN STEPHEN PROFESSOR,"2,6,11","Online Yr 3,4,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,4,Monday,17:00 - 18:00,MS4408,LEC,1C, O'BRIEN STEPHEN PROFESSOR,"3,7,12","Online Yr 3,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,09:00 - 10:00,CS4006,LEC,1A, EATON MALACHY DR,"1,4-5,8-9,13","Online Yr 2,4"
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,09:00 - 10:00,CS4006,LEC,1A, EATON MALACHY DR,"3,7,12",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,09:00 - 10:00,CS4006,LEC,1B, EATON MALACHY DR,"1,4-5,8-9,13","Online Yr 2,4"
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,09:00 - 10:00,CS4006,LEC,1B, EATON MALACHY DR,"2,6,11",Online Yr 4
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,10:00 - 11:00,CS4168,LEC,1A, NIKOLOV NIKOLA DR,"1-9,11-13","Online Yr 1,3,4,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,10:00 - 11:00,CS4168,LEC,1B, NIKOLOV NIKOLA DR,"1-9,11-13","Online Yr 1,3,4,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,10:00 - 11:00,CS4168,LEC,1C, NIKOLOV NIKOLA DR,"1-9,11-13","Online Yr 1,3,4,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,10:00 - 11:00,CS4168,LEC,1D, NIKOLOV NIKOLA DR,"1-9,11-13","Online Yr 1,3,4,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,10:00 - 11:00,MS4528,LEC,1A, GATH EUGENE DR,"1,5,9",Online Yr 4
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,10:00 - 11:00,MS4528,LEC,1A, GATH EUGENE DR,"2,4,6,8,11,13","Online Yr 4,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,10:00 - 11:00,MS4528,LEC,1B, GATH EUGENE DR,"2,4,6,8,11,13","Online Yr 4,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,10:00 - 11:00,MS4528,LEC,1B, GATH EUGENE DR,"3,7,12",Online Postgrad
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,10:00 - 12:00,CS4084,LAB,4A, DONNELLY-COLREAVY SIMON DR,"1-9,11-13","Online Yr 2,3,4"
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,10:00 - 12:00,CS4084,LAB,4B, DONNELLY-COLREAVY SIMON DR,"1-9,11-13","Online Yr 2,3,4"
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,10:00 - 12:00,CS4084,LAB,4C, DONNELLY-COLREAVY SIMON DR,"1-9,11-13","Online Yr 2,3,4"
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,11:00 - 12:00,MA4708,LEC,, NOONAN JOHN DR,"1-9,11-13",Online Yr 4
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,12:00 - 13:00,CS4158,LEC,, BUCKLEY JIM DR,"3,7,12",Online Yr 4
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,12:00 - 13:00,CS4815,LEC,1A, SHARMA SAHIR MR,"1,5,9","Online Yr 2,3,4"
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,12:00 - 13:00,CS4815,LEC,1A, SHARMA SAHIR MR,"3,7,12","Online Yr 2,3"
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,12:00 - 13:00,CS4815,LEC,1A, SHARMA SAHIR MR,"4,8,13","Online Yr 2,4"
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,12:00 - 13:00,CS4815,LEC,1B, SHARMA SAHIR MR,"1,5,9","Online Yr 2,3,4"
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,12:00 - 13:00,CS4815,LEC,1B, SHARMA SAHIR MR,"2,6,11","Online Yr 3,4"
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,12:00 - 13:00,CS4815,LEC,1B, SHARMA SAHIR MR,"3,7,12","Online Yr 2,3"
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,12:00 - 13:00,CS4815,LEC,1C, SHARMA SAHIR MR,"1,5,9","Online Yr 2,3,4"
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,12:00 - 13:00,CS4815,LEC,1C, SHARMA SAHIR MR,"2,6,11","Online Yr 3,4"
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,12:00 - 13:00,CS4815,LEC,1C, SHARMA SAHIR MR,"4,8,13","Online Yr 2,4"
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,12:00 - 14:00,CS4158,LEC,, BUCKLEY JIM DR,"1-2,4-6,8-9,11,13",Online Yr 4
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,13:00 - 14:00,MS4327,LEC,1A, GABURRO ROMINA DR,"3,7,12",Online Yr 4
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,13:00 - 14:00,MS4327,LEC,1B, GABURRO ROMINA DR,"1,5,9",Online Postgrad
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,13:00 - 15:00,CS4006,LAB,2A, EATON MALACHY DR,"2,6,11",Online Yr 2
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,14:00 - 15:00,MS4028,LEC,1A, MAYERHOFER EBERHARD DR,"1,5,9",Online Yr 4
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,14:00 - 15:00,MS4028,LEC,1A, MAYERHOFER EBERHARD DR,"2,4,6,8,11,13","Online Yr 4,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,14:00 - 15:00,MS4028,LEC,1B, MAYERHOFER EBERHARD DR,"2,4,6,8,11,13","Online Yr 4,Postgrad"
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,14:00 - 15:00,MS4028,LEC,1B, MAYERHOFER EBERHARD DR,"3,7,12",Online Postgrad
LM060,Bachelor of Science in Mathematical Sciences,4,Tuesday,15:00 - 16:00,MS4028,TUT,5A, MAYERHOFER EBERHARD DR,"1,5,9",Online Yr 4
